"playerID","awardID","yearID","lgID","tie","notes"
"leiteal01","Roberto Clemente Award",2000,"ML",NA,NA
"jonesto02","Reliever of the Year Award",2000,"AL",NA,NA
"alfonan01","Reliever of the Year Award",2000,"NL",NA,NA
"sasakka01","Rookie of the Year",2000,"AL",NA,NA
"furcara01","Rookie of the Year",2000,"NL",NA,NA
"delgaca01","Silver Slugger",2000,"AL",NA,"1B"
"alomaro01","Silver Slugger",2000,"AL",NA,"2B"
"glaustr01","Silver Slugger",2000,"AL",NA,"3B"
"posadjo01","Silver Slugger",2000,"AL",NA,"C"
"thomafr04","Silver Slugger",2000,"AL",NA,"DH"
"erstada01","Silver Slugger",2000,"AL",NA,"OF"
"ordonma01","Silver Slugger",2000,"AL",NA,"OF"
"ramirma02","Silver Slugger",2000,"AL",NA,"OF"
"rodrial01","Silver Slugger",2000,"AL",NA,"SS"
"heltoto01","Silver Slugger",2000,"NL",NA,"1B"
"kentje01","Silver Slugger",2000,"NL",NA,"2B"
"jonesch06","Silver Slugger",2000,"NL",NA,"3B"
"piazzmi01","Silver Slugger",2000,"NL",NA,"C"
"bondsba01","Silver Slugger",2000,"NL",NA,"OF"
"guerrvl01","Silver Slugger",2000,"NL",NA,"OF"
"sosasa01","Silver Slugger",2000,"NL",NA,"OF"
"hamptmi01","Silver Slugger",2000,"NL",NA,"P"
"renteed01","Silver Slugger",2000,"NL",NA,"SS"
"delgaca01","TSN All-Star",2000,"AL",NA,"1B"
"alomaro01","TSN All-Star",2000,"AL",NA,"2B"
"frymatr01","TSN All-Star",2000,"AL",NA,"3B"
"posadjo01","TSN All-Star",2000,"AL",NA,"C"
"wellsda01","TSN All-Star",2000,"AL",NA,"LHP"
"erstada01","TSN All-Star",2000,"AL",NA,"OF"
"ordonma01","TSN All-Star",2000,"AL",NA,"OF"
"willibe02","TSN All-Star",2000,"AL",NA,"OF"
"martipe02","TSN All-Star",2000,"AL",NA,"RHP"
"rodrial01","TSN All-Star",2000,"AL",NA,"SS"
"heltoto01","TSN All-Star",2000,"NL",NA,"1B"
"kentje01","TSN All-Star",2000,"NL",NA,"2B"
"jonesch06","TSN All-Star",2000,"NL",NA,"3B"
"piazzmi01","TSN All-Star",2000,"NL",NA,"C"
"glavito02","TSN All-Star",2000,"NL",NA,"LHP"
"bondsba01","TSN All-Star",2000,"NL",NA,"OF"
"guerrvl01","TSN All-Star",2000,"NL",NA,"OF"
"sosasa01","TSN All-Star",2000,"NL",NA,"OF"
"maddugr01","TSN All-Star",2000,"NL",NA,"RHP"
"renteed01","TSN All-Star",2000,"NL",NA,"SS"
"jonesto02","TSN Fireman of the Year",2000,"AL",NA,NA
"alfonan01","TSN Fireman of the Year",2000,"NL",NA,NA
"delgaca01","TSN Major League Player of the Year",2000,"ML",NA,NA
"martipe02","TSN Pitcher of the Year",2000,"AL",NA,NA
"glavito02","TSN Pitcher of the Year",2000,"NL",NA,NA
"jeterde01","World Series MVP",2000,"ML",NA,NA
"pettian01","ALCS MVP",2001,"AL",NA,NA
"ripkeca01","All-Star Game MVP",2001,"ML",NA,NA
"johnsra05","Babe Ruth Award",2001,"NL","Y","P"
"schilcu01","Babe Ruth Award",2001,"NL","Y","P"
"schilcu01","Branch Rickey Award",2001,"ML",NA,NA
"clemero02","Cy Young Award",2001,"AL",NA,NA
"johnsra05","Cy Young Award",2001,"NL",NA,NA
"mientdo01","Gold Glove",2001,"AL",NA,"1B"
"alomaro01","Gold Glove",2001,"AL",NA,"2B"
"chaveer01","Gold Glove",2001,"AL",NA,"3B"
"rodriiv01","Gold Glove",2001,"AL",NA,"C"
"camermi01","Gold Glove",2001,"AL",NA,"OF"
"hunteto01","Gold Glove",2001,"AL",NA,"OF"
"suzukic01","Gold Glove",2001,"AL",NA,"OF"
"mussimi01","Gold Glove",2001,"AL",NA,"P"
"vizquom01","Gold Glove",2001,"AL",NA,"SS"
"heltoto01","Gold Glove",2001,"NL",NA,"1B"
"vinafe01","Gold Glove",2001,"NL",NA,"2B"
"rolensc01","Gold Glove",2001,"NL",NA,"3B"
"ausmubr01","Gold Glove",2001,"NL",NA,"C"
"edmonji01","Gold Glove",2001,"NL",NA,"OF"
"jonesan01","Gold Glove",2001,"NL",NA,"OF"
"walkela01","Gold Glove",2001,"NL",NA,"OF"
"maddugr01","Gold Glove",2001,"NL",NA,"P"
"cabreor01","Gold Glove",2001,"NL",NA,"SS"
"rodrial01","Hank Aaron Award",2001,"AL",NA,"SS"
"bondsba01","Hank Aaron Award",2001,"NL",NA,"OF"
"schilcu01","Hutch Award",2001,"ML",NA,NA
"francjo01","Lou Gehrig Memorial Award",2001,"ML",NA,NA
"suzukic01","Most Valuable Player",2001,"AL",NA,NA
"bondsba01","Most Valuable Player",2001,"NL",NA,NA
"counscr01","NLCS MVP",2001,"NL",NA,NA
"schilcu01","Roberto Clemente Award",2001,"ML",NA,NA
"riverma01","Reliever of the Year Award",2001,"AL",NA,NA
"benitar01","Reliever of the Year Award",2001,"NL",NA,NA
"suzukic01","Rookie of the Year",2001,"AL",NA,NA
"pujolal01","Rookie of the Year",2001,"NL",NA,NA
"giambja01","Silver Slugger",2001,"AL",NA,"1B"
"boonebr01","Silver Slugger",2001,"AL",NA,"2B"
"glaustr01","Silver Slugger",2001,"AL",NA,"3B"
"posadjo01","Silver Slugger",2001,"AL",NA,"C"
"martied01","Silver Slugger",2001,"AL",NA,"DH"
"gonzaju03","Silver Slugger",2001,"AL",NA,"OF"
"ramirma02","Silver Slugger",2001,"AL",NA,"OF"
"suzukic01","Silver Slugger",2001,"AL",NA,"OF"
"rodrial01","Silver Slugger",2001,"AL",NA,"SS"
"heltoto01","Silver Slugger",2001,"NL",NA,"1B"
"kentje01","Silver Slugger",2001,"NL",NA,"2B"
"pujolal01","Silver Slugger",2001,"NL",NA,"3B"
"piazzmi01","Silver Slugger",2001,"NL",NA,"C"
"bondsba01","Silver Slugger",2001,"NL",NA,"OF"
"gonzalu01","Silver Slugger",2001,"NL",NA,"OF"
"sosasa01","Silver Slugger",2001,"NL",NA,"OF"
"hamptmi01","Silver Slugger",2001,"NL",NA,"P"
"aurilri01","Silver Slugger",2001,"NL",NA,"SS"
"thomeji01","TSN All-Star",2001,"AL",NA,"1B"
"boonebr01","TSN All-Star",2001,"AL",NA,"2B"
"glaustr01","TSN All-Star",2001,"AL",NA,"3B"
"posadjo01","TSN All-Star",2001,"AL",NA,"C"
"martied01","TSN All-Star",2001,"AL",NA,"DH"
"muldema01","TSN All-Star",2001,"AL",NA,"LHP"
"gonzaju03","TSN All-Star",2001,"AL",NA,"OF"
"ramirma02","TSN All-Star",2001,"AL",NA,"OF"
"suzukic01","TSN All-Star",2001,"AL",NA,"OF"
"clemero02","TSN All-Star",2001,"AL",NA,"RHP"
"rodrial01","TSN All-Star",2001,"AL",NA,"SS"
"heltoto01","TSN All-Star",2001,"NL",NA,"1B"
"biggicr01","TSN All-Star",2001,"NL",NA,"2B"
"jonesch06","TSN All-Star",2001,"NL",NA,"3B"
"piazzmi01","TSN All-Star",2001,"NL",NA,"C"
"johnsra05","TSN All-Star",2001,"NL",NA,"LHP"
"bondsba01","TSN All-Star",2001,"NL",NA,"OF"
"gonzalu01","TSN All-Star",2001,"NL",NA,"OF"
"sosasa01","TSN All-Star",2001,"NL",NA,"OF"
"schilcu01","TSN All-Star",2001,"NL",NA,"RHP"
"aurilri01","TSN All-Star",2001,"NL",NA,"SS"
"bondsba01","TSN Major League Player of the Year",2001,"ML",NA,NA
"clemero02","TSN Pitcher of the Year",2001,"AL",NA,NA
"schilcu01","TSN Pitcher of the Year",2001,"NL",NA,NA
"riverma01","TSN Reliever of the Year",2001,"AL",NA,NA
"benitar01","TSN Reliever of the Year",2001,"NL","Y",NA
"nenro01","TSN Reliever of the Year",2001,"NL","Y",NA
"johnsra05","World Series MVP",2001,"ML","Y",NA
"schilcu01","World Series MVP",2001,"ML","Y",NA
"kennead01","ALCS MVP",2002,"AL",NA,NA
"glaustr01","Babe Ruth Award",2002,"AL",NA,"3B"
"valenbo02","Branch Rickey Award",2002,"ML",NA,NA
"zitoba01","Cy Young Award",2002,"AL",NA,NA
"johnsra05","Cy Young Award",2002,"NL",NA,NA
"olerujo01","Gold Glove",2002,"AL",NA,"1B"
"boonebr01","Gold Glove",2002,"AL",NA,"2B"
"chaveer01","Gold Glove",2002,"AL",NA,"3B"
"molinbe01","Gold Glove",2002,"AL",NA,"C"
"erstada01","Gold Glove",2002,"AL",NA,"OF"
"hunteto01","Gold Glove",2002,"AL",NA,"OF"
"suzukic01","Gold Glove",2002,"AL",NA,"OF"
"rogerke01","Gold Glove",2002,"AL",NA,"P"
"rodrial01","Gold Glove",2002,"AL",NA,"SS"
"heltoto01","Gold Glove",2002,"NL",NA,"1B"
"vinafe01","Gold Glove",2002,"NL",NA,"2B"
"rolensc01","Gold Glove",2002,"NL",NA,"3B"
"ausmubr01","Gold Glove",2002,"NL",NA,"C"
"edmonji01","Gold Glove",2002,"NL",NA,"OF"
"jonesan01","Gold Glove",2002,"NL",NA,"OF"
"walkela01","Gold Glove",2002,"NL",NA,"OF"
"maddugr01","Gold Glove",2002,"NL",NA,"P"
"renteed01","Gold Glove",2002,"NL",NA,"SS"
"rodrial01","Hank Aaron Award",2002,"AL",NA,"SS"
"bondsba01","Hank Aaron Award",2002,"NL",NA,"OF"
"salmoti01","Hutch Award",2002,"ML",NA,NA
"graveda01","Lou Gehrig Memorial Award",2002,"ML",NA,NA
"tejadmi01","Most Valuable Player",2002,"AL",NA,NA
"bondsba01","Most Valuable Player",2002,"NL",NA,NA
"santibe01","NLCS MVP",2002,"NL",NA,NA
"johnsra05","Pitching Triple Crown",2002,"NL",NA,NA
"thomeji01","Roberto Clemente Award",2002,"ML",NA,NA
"kochbi01","Reliever of the Year Award",2002,"AL",NA,NA
"smoltjo01","Reliever of the Year Award",2002,"NL",NA,NA
"hinsker01","Rookie of the Year",2002,"AL",NA,NA
"jennija01","Rookie of the Year",2002,"NL",NA,NA
"giambja01","Silver Slugger",2002,"AL",NA,"1B"
"soriaal01","Silver Slugger",2002,"AL",NA,"2B"
"chaveer01","Silver Slugger",2002,"AL",NA,"3B"
"posadjo01","Silver Slugger",2002,"AL",NA,"C"
"ramirma02","Silver Slugger",2002,"AL",NA,"DH"
"anderga01","Silver Slugger",2002,"AL",NA,"OF"
"ordonma01","Silver Slugger",2002,"AL",NA,"OF"
"willibe02","Silver Slugger",2002,"AL",NA,"OF"
"rodrial01","Silver Slugger",2002,"AL",NA,"SS"
"heltoto01","Silver Slugger",2002,"NL",NA,"1B"
"kentje01","Silver Slugger",2002,"NL",NA,"2B"
"rolensc01","Silver Slugger",2002,"NL",NA,"3B"
"piazzmi01","Silver Slugger",2002,"NL",NA,"C"
"bondsba01","Silver Slugger",2002,"NL",NA,"OF"
"guerrvl01","Silver Slugger",2002,"NL",NA,"OF"
"sosasa01","Silver Slugger",2002,"NL",NA,"OF"
"hamptmi01","Silver Slugger",2002,"NL",NA,"P"
"renteed01","Silver Slugger",2002,"NL",NA,"SS"
"giambja01","TSN All-Star",2002,"AL",NA,"1B"
"soriaal01","TSN All-Star",2002,"AL",NA,"2B"
"chaveer01","TSN All-Star",2002,"AL",NA,"3B"
"posadjo01","TSN All-Star",2002,"AL",NA,"C"
"ramirma02","TSN All-Star",2002,"AL",NA,"DH"
"zitoba01","TSN All-Star",2002,"AL",NA,"LHP"
"anderga01","TSN All-Star",2002,"AL",NA,"OF"
"hunteto01","TSN All-Star",2002,"AL",NA,"OF"
"willibe02","TSN All-Star",2002,"AL",NA,"OF"
"lowede01","TSN All-Star",2002,"AL",NA,"RHP"
"rodrial01","TSN All-Star",2002,"AL",NA,"SS"
"heltoto01","TSN All-Star",2002,"NL",NA,"1B"
"kentje01","TSN All-Star",2002,"NL",NA,"2B"
"rolensc01","TSN All-Star",2002,"NL",NA,"3B"
"piazzmi01","TSN All-Star",2002,"NL",NA,"C"
"johnsra05","TSN All-Star",2002,"NL",NA,"LHP"
"bondsba01","TSN All-Star",2002,"NL",NA,"OF"
"guerrvl01","TSN All-Star",2002,"NL",NA,"OF"
"sosasa01","TSN All-Star",2002,"NL",NA,"OF"
"schilcu01","TSN All-Star",2002,"NL",NA,"RHP"
"renteed01","TSN All-Star",2002,"NL",NA,"SS"
"rodrial01","TSN Major League Player of the Year",2002,"ML",NA,NA
"zitoba01","TSN Pitcher of the Year",2002,"AL",NA,NA
"schilcu01","TSN Pitcher of the Year",2002,"NL",NA,NA
"kochbi01","TSN Reliever of the Year",2002,"AL",NA,NA
"smoltjo01","TSN Reliever of the Year",2002,"NL",NA,NA
"glaustr01","World Series MVP",2002,"ML",NA,NA
"riverma01","ALCS MVP",2003,"AL",NA,NA
"anderga01","All-Star Game MVP",2003,"ML",NA,NA
"beckejo02","Babe Ruth Award",2003,"NL",NA,"P"
"hemonro99","Branch Rickey Award",2003,"ML",NA,NA
"hallaro01","Cy Young Award",2003,"AL",NA,NA
"gagneer01","Cy Young Award",2003,"NL",NA,NA
"olerujo01","Gold Glove",2003,"AL",NA,"1B"
"boonebr01","Gold Glove",2003,"AL",NA,"2B"
"chaveer01","Gold Glove",2003,"AL",NA,"3B"
"molinbe01","Gold Glove",2003,"AL",NA,"C"
"camermi01","Gold Glove",2003,"AL",NA,"OF"
"hunteto01","Gold Glove",2003,"AL",NA,"OF"
"suzukic01","Gold Glove",2003,"AL",NA,"OF"
"mussimi01","Gold Glove",2003,"AL",NA,"P"
"rodrial01","Gold Glove",2003,"AL",NA,"SS"
"leede02","Gold Glove",2003,"NL",NA,"1B"
"castilu01","Gold Glove",2003,"NL",NA,"2B"
"rolensc01","Gold Glove",2003,"NL",NA,"3B"
"mathemi01","Gold Glove",2003,"NL",NA,"C"
"cruzjo02","Gold Glove",2003,"NL",NA,"OF"
"edmonji01","Gold Glove",2003,"NL",NA,"OF"
"jonesan01","Gold Glove",2003,"NL",NA,"OF"
"hamptmi01","Gold Glove",2003,"NL",NA,"P"
"renteed01","Gold Glove",2003,"NL",NA,"SS"
"rodrial01","Hank Aaron Award",2003,"AL",NA,NA
"pujolal01","Hank Aaron Award",2003,"NL",NA,NA
"moyerja01","Hutch Award",2003,"ML",NA,NA
"moyerja01","Lou Gehrig Memorial Award",2003,"ML",NA,NA
"rodrial01","Most Valuable Player",2003,"AL",NA,NA
"bondsba01","Most Valuable Player",2003,"NL",NA,NA
"rodriiv01","NLCS MVP",2003,"NL",NA,NA
"moyerja01","Roberto Clemente Award",2003,"ML",NA,NA
"foulkke01","Reliever of the Year Award",2003,"AL",NA,NA
"gagneer01","Reliever of the Year Award",2003,"NL",NA,NA
"berroan01","Rookie of the Year",2003,"AL",NA,NA
"willido03","Rookie of the Year",2003,"NL",NA,NA
"delgaca01","Silver Slugger",2003,"AL",NA,"1B"
"boonebr01","Silver Slugger",2003,"AL",NA,"2B"
"muellbi02","Silver Slugger",2003,"AL",NA,"3B"
"posadjo01","Silver Slugger",2003,"AL",NA,"C"
"martied01","Silver Slugger",2003,"AL",NA,"DH"
"anderga01","Silver Slugger",2003,"AL",NA,"OF"
"ramirma02","Silver Slugger",2003,"AL",NA,"OF"
"wellsve01","Silver Slugger",2003,"AL",NA,"OF"
"rodrial01","Silver Slugger",2003,"AL",NA,"SS"
"heltoto01","Silver Slugger",2003,"NL",NA,"1B"
"vidrojo01","Silver Slugger",2003,"NL",NA,"2B"
"lowelmi01","Silver Slugger",2003,"NL",NA,"3B"
"lopezja01","Silver Slugger",2003,"NL",NA,"C"
"bondsba01","Silver Slugger",2003,"NL",NA,"OF"
"pujolal01","Silver Slugger",2003,"NL",NA,"OF"
"sheffga01","Silver Slugger",2003,"NL",NA,"OF"
"hamptmi01","Silver Slugger",2003,"NL",NA,"P"
"renteed01","Silver Slugger",2003,"NL",NA,"SS"
"delgaca01","TSN All-Star",2003,"AL",NA,"1B"
"boonebr01","TSN All-Star",2003,"AL",NA,"2B"
"muellbi02","TSN All-Star",2003,"AL",NA,"3B"
"posadjo01","TSN All-Star",2003,"AL",NA,"C"
"thomafr04","TSN All-Star",2003,"AL",NA,"DH"
"pettian01","TSN All-Star",2003,"AL",NA,"LHP"
"anderga01","TSN All-Star",2003,"AL",NA,"OF"
"ordonma01","TSN All-Star",2003,"AL",NA,"OF"
"wellsve01","TSN All-Star",2003,"AL",NA,"OF"
"hallaro01","TSN All-Star",2003,"AL",NA,"RHP"
"rodrial01","TSN All-Star",2003,"AL",NA,"SS"
"heltoto01","TSN All-Star",2003,"NL",NA,"1B"
"gilesma01","TSN All-Star",2003,"NL",NA,"2B"
"rolensc01","TSN All-Star",2003,"NL",NA,"3B"
"lopezja01","TSN All-Star",2003,"NL",NA,"C"
"wolfra02","TSN All-Star",2003,"NL",NA,"LHP"
"bondsba01","TSN All-Star",2003,"NL",NA,"OF"
"pujolal01","TSN All-Star",2003,"NL",NA,"OF"
"sheffga01","TSN All-Star",2003,"NL",NA,"OF"
"gagneer01","TSN All-Star",2003,"NL",NA,"RHP"
"renteed01","TSN All-Star",2003,"NL",NA,"SS"
"pujolal01","TSN Major League Player of the Year",2003,"ML",NA,NA
"hallaro01","TSN Pitcher of the Year",2003,"AL",NA,NA
"gagneer01","TSN Pitcher of the Year",2003,"NL",NA,NA
"foulkke01","TSN Reliever of the Year",2003,"AL",NA,NA
"gagneer01","TSN Reliever of the Year",2003,"NL",NA,NA
"beckejo02","World Series MVP",2003,"ML",NA,NA
"ortizda01","ALCS MVP",2004,"AL",NA,NA
"soriaal01","All-Star Game MVP",2004,"ML",NA,NA
"foulkke01","Babe Ruth Award",2004,"AL",NA,"P"
"moyerja01","Branch Rickey Award",2004,"ML",NA,NA
"santajo01","Cy Young Award",2004,"AL",NA,NA
"clemero02","Cy Young Award",2004,"NL",NA,NA
"erstada01","Gold Glove",2004,"AL",NA,"1B"
"boonebr01","Gold Glove",2004,"AL",NA,"2B"
"chaveer01","Gold Glove",2004,"AL",NA,"3B"
"rodriiv01","Gold Glove",2004,"AL",NA,"C"
"hunteto01","Gold Glove",2004,"AL",NA,"OF"
"suzukic01","Gold Glove",2004,"AL",NA,"OF"
"wellsve01","Gold Glove",2004,"AL",NA,"OF"
"rogerke01","Gold Glove",2004,"AL",NA,"P"
"jeterde01","Gold Glove",2004,"AL",NA,"SS"
"heltoto01","Gold Glove",2004,"NL",NA,"1B"
"castilu01","Gold Glove",2004,"NL",NA,"2B"
"rolensc01","Gold Glove",2004,"NL",NA,"3B"
"mathemi01","Gold Glove",2004,"NL",NA,"C"
"edmonji01","Gold Glove",2004,"NL",NA,"OF"
"finlest01","Gold Glove",2004,"NL",NA,"OF"
"jonesan01","Gold Glove",2004,"NL",NA,"OF"
"maddugr01","Gold Glove",2004,"NL",NA,"P"
"izturce01","Gold Glove",2004,"NL",NA,"SS"
"ramirma02","Hank Aaron Award",2004,"AL",NA,NA
"bondsba01","Hank Aaron Award",2004,"NL",NA,NA
"hoffmtr01","Hutch Award",2004,"ML",NA,NA
"thomeji01","Lou Gehrig Memorial Award",2004,"ML",NA,NA
"guerrvl01","Most Valuable Player",2004,"AL",NA,NA
"bondsba01","Most Valuable Player",2004,"NL",NA,NA
"pujolal01","NLCS MVP",2004,"NL",NA,NA
"martied01","Roberto Clemente Award",2004,"ML",NA,NA
"gagneer01","Reliever of the Year Award",2004,"NL",NA,NA
"crosbbo01","Rookie of the Year",2004,"AL",NA,NA
"bayja01","Rookie of the Year",2004,"NL",NA,NA
"teixema01","Silver Slugger",2004,"AL",NA,"1B"
"soriaal01","Silver Slugger",2004,"AL",NA,"2B"
"morame01","Silver Slugger",2004,"AL",NA,"3B"
"martivi01","Silver Slugger",2004,"AL","Y","C"
"rodriiv01","Silver Slugger",2004,"AL","Y","C"
"ortizda01","Silver Slugger",2004,"AL",NA,"DH"
"guerrvl01","Silver Slugger",2004,"AL",NA,"OF"
"ramirma02","Silver Slugger",2004,"AL",NA,"OF"
"sheffga01","Silver Slugger",2004,"AL",NA,"OF"
"tejadmi01","Silver Slugger",2004,"AL",NA,"SS"
"pujolal01","Silver Slugger",2004,"NL",NA,"1B"
"loretma01","Silver Slugger",2004,"NL",NA,"2B"
"beltrad01","Silver Slugger",2004,"NL",NA,"3B"
"estrajo01","Silver Slugger",2004,"NL",NA,"C"
"abreubo01","Silver Slugger",2004,"NL",NA,"OF"
"bondsba01","Silver Slugger",2004,"NL",NA,"OF"
"edmonji01","Silver Slugger",2004,"NL",NA,"OF"
"hernali01","Silver Slugger",2004,"NL",NA,"P"
"wilsoja02","Silver Slugger",2004,"NL",NA,"SS"
"konerpa01","TSN All-Star",2004,"AL",NA,"1B"
"soriaal01","TSN All-Star",2004,"AL",NA,"2B"
"morame01","TSN All-Star",2004,"AL",NA,"3B"
"rodriiv01","TSN All-Star",2004,"AL",NA,"C"
"ortizda01","TSN All-Star",2004,"AL",NA,"DH"
"guerrvl01","TSN All-Star",2004,"AL",NA,"OF"
"ramirma02","TSN All-Star",2004,"AL",NA,"OF"
"suzukic01","TSN All-Star",2004,"AL",NA,"OF"
"santajo01","TSN All-Star",2004,"AL",NA,"P"
"tejadmi01","TSN All-Star",2004,"AL",NA,"SS"
"pujolal01","TSN All-Star",2004,"NL",NA,"1B"
"loretma01","TSN All-Star",2004,"NL",NA,"2B"
"rolensc01","TSN All-Star",2004,"NL",NA,"3B"
"estrajo01","TSN All-Star",2004,"NL",NA,"C"
"bondsba01","TSN All-Star",2004,"NL",NA,"OF"
"drewjd01","TSN All-Star",2004,"NL",NA,"OF"
"edmonji01","TSN All-Star",2004,"NL",NA,"OF"
"schmija01","TSN All-Star",2004,"NL",NA,"P"
"renteed01","TSN All-Star",2004,"NL",NA,"SS"
"bondsba01","TSN Major League Player of the Year",2004,"ML",NA,NA
"santajo01","TSN Pitcher of the Year",2004,"AL",NA,NA
"schmija01","TSN Pitcher of the Year",2004,"NL",NA,NA
"nathajo01","TSN Reliever of the Year",2004,"AL","Y",NA
"riverma01","TSN Reliever of the Year",2004,"AL","Y",NA
"ramirma02","World Series MVP",2004,"ML",NA,NA
"konerpa01","ALCS MVP",2005,"AL",NA,NA
"tejadmi01","All-Star Game MVP",2005,"ML",NA,NA
"dyeje01","Babe Ruth Award",2005,"AL",NA,"OF"
"gonzalu01","Branch Rickey Award",2005,"ML",NA,NA
"giambja01","Comeback Player of the Year",2005,"AL",NA,NA
"griffke02","Comeback Player of the Year",2005,"NL",NA,NA
"colonba01","Cy Young Award",2005,"AL",NA,NA
"carpech01","Cy Young Award",2005,"NL",NA,NA
"teixema01","Gold Glove",2005,"AL",NA,"1B"
"hudsoor01","Gold Glove",2005,"AL",NA,"2B"
"chaveer01","Gold Glove",2005,"AL",NA,"3B"
"varitja01","Gold Glove",2005,"AL",NA,"C"
"hunteto01","Gold Glove",2005,"AL",NA,"OF"
"suzukic01","Gold Glove",2005,"AL",NA,"OF"
"wellsve01","Gold Glove",2005,"AL",NA,"OF"
"rogerke01","Gold Glove",2005,"AL",NA,"P"
"jeterde01","Gold Glove",2005,"AL",NA,"SS"
"leede02","Gold Glove",2005,"NL",NA,"1B"
"castilu01","Gold Glove",2005,"NL",NA,"2B"
"lowelmi01","Gold Glove",2005,"NL",NA,"3B"
"mathemi01","Gold Glove",2005,"NL",NA,"C"
"abreubo01","Gold Glove",2005,"NL",NA,"OF"
"edmonji01","Gold Glove",2005,"NL",NA,"OF"
"jonesan01","Gold Glove",2005,"NL",NA,"OF"
"maddugr01","Gold Glove",2005,"NL",NA,"P"
"vizquom01","Gold Glove",2005,"NL",NA,"SS"
"ortizda01","Hank Aaron Award",2005,"AL",NA,NA
"jonesan01","Hank Aaron Award",2005,"NL",NA,NA
"biggicr01","Hutch Award",2005,"ML",NA,NA
"smoltjo01","Lou Gehrig Memorial Award",2005,"ML",NA,NA
"rodrial01","Most Valuable Player",2005,"AL",NA,NA
"pujolal01","Most Valuable Player",2005,"NL",NA,NA
"oswalro01","NLCS MVP",2005,"NL",NA,NA
"smoltjo01","Roberto Clemente Award",2005,"ML",NA,NA
"riverma01","Reliever of the Year Award",2005,"AL",NA,NA
"cordech01","Reliever of the Year Award",2005,"NL",NA,NA
"streehu01","Rookie of the Year",2005,"AL",NA,NA
"howarry01","Rookie of the Year",2005,"NL",NA,NA
"teixema01","Silver Slugger",2005,"AL",NA,"1B"
"soriaal01","Silver Slugger",2005,"AL",NA,"2B"
"rodrial01","Silver Slugger",2005,"AL",NA,"3B"
"varitja01","Silver Slugger",2005,"AL",NA,"C"
"ortizda01","Silver Slugger",2005,"AL",NA,"DH"
"guerrvl01","Silver Slugger",2005,"AL",NA,"OF"
"ramirma02","Silver Slugger",2005,"AL",NA,"OF"
"sheffga01","Silver Slugger",2005,"AL",NA,"OF"
"tejadmi01","Silver Slugger",2005,"AL",NA,"SS"
"leede02","Silver Slugger",2005,"NL",NA,"1B"
"kentje01","Silver Slugger",2005,"NL",NA,"2B"
"ensbemo01","Silver Slugger",2005,"NL",NA,"3B"
"barremi01","Silver Slugger",2005,"NL",NA,"C"
"cabremi01","Silver Slugger",2005,"NL",NA,"OF"
"jonesan01","Silver Slugger",2005,"NL",NA,"OF"
"leeca01","Silver Slugger",2005,"NL",NA,"OF"
"marquja01","Silver Slugger",2005,"NL",NA,"P"
"lopezfe01","Silver Slugger",2005,"NL",NA,"SS"
"teixema01","TSN All-Star",2005,"AL",NA,"1B"
"roberbr01","TSN All-Star",2005,"AL",NA,"2B"
"rodrial01","TSN All-Star",2005,"AL",NA,"3B"
"varitja01","TSN All-Star",2005,"AL",NA,"C"
"ortizda01","TSN All-Star",2005,"AL",NA,"DH"
"damonjo01","TSN All-Star",2005,"AL",NA,"OF"
"guerrvl01","TSN All-Star",2005,"AL",NA,"OF"
"ramirma02","TSN All-Star",2005,"AL",NA,"OF"
"nathajo01","TSN All-Star",2005,"AL","Y","RP"
"riverma01","TSN All-Star",2005,"AL","Y","RP"
"youngmi02","TSN All-Star",2005,"AL",NA,"SS"
"pujolal01","TSN All-Star",2005,"NL",NA,"1B"
"kentje01","TSN All-Star",2005,"NL",NA,"2B"
"ensbemo01","TSN All-Star",2005,"NL",NA,"3B"
"loducpa01","TSN All-Star",2005,"NL",NA,"C"
"cabremi01","TSN All-Star",2005,"NL",NA,"OF"
"griffke02","TSN All-Star",2005,"NL",NA,"OF"
"jonesan01","TSN All-Star",2005,"NL",NA,"OF"
"cordech01","TSN All-Star",2005,"NL",NA,"RP"
"lopezfe01","TSN All-Star",2005,"NL",NA,"SS"
"jonesan01","TSN Major League Player of the Year",2005,"ML",NA,NA
"colonba01","TSN Pitcher of the Year",2005,"AL",NA,NA
"carpech01","TSN Pitcher of the Year",2005,"NL",NA,NA
"cordech01","TSN Reliever of the Year",2005,"NL",NA,NA
"dyeje01","World Series MVP",2005,"ML",NA,NA
"polanpl01","ALCS MVP",2006,"AL",NA,NA
"youngmi02","All-Star Game MVP",2006,"ML",NA,NA
"eckstda01","Babe Ruth Award",2006,"AL",NA,"SS"
"lasorto01","Branch Rickey Award",2006,"ML",NA,NA
"johnsji04","Comeback Player of the Year",2006,"AL",NA,NA
"garcino01","Comeback Player of the Year",2006,"NL",NA,NA
"santajo01","Cy Young Award",2006,"AL",NA,NA
"webbbr01","Cy Young Award",2006,"NL",NA,NA
"teixema01","Gold Glove",2006,"AL",NA,"1B"
"grudzma01","Gold Glove",2006,"AL",NA,"2B"
"chaveer01","Gold Glove",2006,"AL",NA,"3B"
"rodriiv01","Gold Glove",2006,"AL",NA,"C"
"hunteto01","Gold Glove",2006,"AL",NA,"OF"
"suzukic01","Gold Glove",2006,"AL",NA,"OF"
"wellsve01","Gold Glove",2006,"AL",NA,"OF"
"rogerke01","Gold Glove",2006,"AL",NA,"P"
